npoint-lon,npoint-lat,npoint-dist,npoint-location,npoint-index,nline-OBJECTID,nline-WC_ID,nline-WC_LLID_NR,nline-WC_LN_TYPE,nline-WC_LN_TY_1,nline-WC_CART_FT,nline-WC_CART__1,nline-WC_HYDR_FT,nline-WC_HYDR__1,nline-WC_FLOW_PA,nline-WC_FLOW__1,nline-WC_CONTU_C,nline-WC_CONTU_L,nline-WC_PERIOD_,nline-WC_PERIO_1,nline-WC_GNIS_NM,nline-WC_GNIS_NR,nline-FP_REF_ID,nline-FP_WTRTY_C,nline-FP_WTRTY_N,nline-FP_EXP_CD,nline-FP_WTRTY_E,nline-FP_PERIOD_,nline-FP_PERIO_1,nline-FP_VER_CD,nline-FP_VER_LAB,nline-FP_WTRTY_A,nline-FP_WTRTY_1,nline-FP_WTRTY_2,nline-FTR_MOD_CD,nline-FTR_MOD_LA,nline-FTR_INPUT_,nline-FTR_INPU_1,nline-FTR_INTRP_,nline-FTR_INTR_1,nline-FTR_SRC_CD,nline-FTR_SRC_LA,nline-FTR_SRC_DT,nline-FTR_ORG_CD,nline-FTR_SRCSCA,nline-SL_WTRTY_C,nline-SL_WTRTY_L,nline-SL_WTRTY_E,nline-DNR_OUTPUT,nline-PDF_LOCATI,nline-FP_WTRTY_S,nline-EDIT_NM_CD,nline-EDIT_DT,nline-WC_SUBTYPE,nline-WC_SUBTY_1,nline-SHAPELEN,opoint-,opoint-id,opoint-observed_on_string,opoint-observed_on,opoint-time_observed_at,opoint-time_zone,opoint-user_id,opoint-user_login,opoint-user_name,opoint-created_at,opoint-updated_at,opoint-quality_grade,opoint-license,opoint-url,opoint-image_url,opoint-sound_url,opoint-tag_list,opoint-description,opoint-num_identification_agreements,opoint-num_identification_disagreements,opoint-captive_cultivated,opoint-oauth_application_id,opoint-place_guess,opoint-latitude,opoint-longitude,opoint-positional_accuracy,opoint-private_place_guess,opoint-private_latitude,opoint-private_longitude,opoint-public_positional_accuracy,opoint-geoprivacy,opoint-taxon_geoprivacy,opoint-coordinates_obscured,opoint-positioning_method,opoint-positioning_device,opoint-place_town_name,opoint-place_county_name,opoint-place_state_name,opoint-place_country_name,opoint-place_admin1_name,opoint-place_admin2_name,opoint-species_guess,opoint-scientific_name,opoint-common_name,opoint-iconic_taxon_name,opoint-taxon_id,opoint-field.tree.canopy.symptoms,opoint-field.optional...did.the.tree.have.heat.damage,opoint-field.percent.canopy.affected....,opoint-field.dieback.percent,opoint-field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.,opoint-field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy,opoint-field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.,opoint-field.optional...what..other.factors..were.observed.,opoint-field.optional...tree.size,opoint-field.optional...site.type,opoint-field.optional...site.location.description,opoint-field.optional...site.area.disturbance.level,opoint-field.optional...site.hydrology,opoint-field.optional...access.to.water,opoint-field.optional...slope.position,opoint-field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.,opoint-field.optional...timing.of.symptoms.estimate,opoint-field.optional...estimated.time.spent.to.make.this.observation....of.minutes.,opoint-field.optional...can.we.follow.up.with.you.,opoint-field.notes,opoint-binary.tree.canopy.symptoms,opoint-reclassified.tree.canopy.symptoms
-13587053.597210515,6028243.7094425205,163.37677214541188,0,0,114637,124276,1220594475295,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,2260.62088954952,1219,98310779,Fri Oct 15 2021 13:04:39 GMT-0700 (PDT),2021-10-15,2021-10-15 20:04:39 UTC,Pacific Time (US & Canada),4192922,pwinterstein,,2021-10-15T20:15:28,2021-11-11T18:24:16,research,CC-BY-NC,https://www.inaturalist.org/observations/98310779,https://inaturalist-open-data.s3.amazonaws.com/photos/163649239/medium.jpg,NA,,,1,0,false,3,"Mount Logan Dr SW, Issaquah, WA, US",47.5239129598,-122.0552484972,4,,NA,NA,4,,open,false,,,Issaquah City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Yes (please include photo),1-29% of the canopy is unhealthy,NA,0,50,No,No selection,Medium (can wrap arms around trunk),Suburban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Lower slope,No,Symptoms first observed in 2019,1,Yes,"This tree is on my property. For the first 15 years that I lived here, I admired it for how full and healthy it looked. Then about two years ago a noticed a slight thinning of its canopy. I’ve watched it closely ever since and now believe that it is weakening.   The second photo shows what I think are some branch tips dying due to heat stress from this summer.",Unhealthy,Thinning Canopy
-13586291.696782773,6032645.323089832,82.05909229629314,0.20630460450830126,10,114271,123979,1220674475639,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,PER,Perennial,Issaquah Creek,1521275,,S,Shorelines of the State,S1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,100000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1300.9527882044802,1220,98321583,Fri Oct 15 2021 15:05:55 GMT-0700 (PDT),2021-10-15,2021-10-15 22:05:55 UTC,Pacific Time (US & Canada),4192922,pwinterstein,,2021-10-15T22:12:25,2021-12-10T21:58:37,research,CC-BY-NC,https://www.inaturalist.org/observations/98321583,https://inaturalist-open-data.s3.amazonaws.com/photos/163669747/medium.jpg,NA,,"This individual tree is in close proximity to about a dozen other cedars, all of the same size. It stands out from all the others because of the extent of “sunburn” and its relative faded green color. ",1,0,false,3,"SE 56th St, Issaquah, WA, US",47.5516063907,-122.0486556274,5,,NA,NA,5,,open,false,,,Issaquah City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Yes (please include photo),1-29% of the canopy is unhealthy,NA,0,0,No,No selection,Medium (can wrap arms around trunk),Suburban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No,This is the first time I have seen this tree,3,Yes,"This individual tree is in close proximity to about a dozen other cedars, all of the same size. It stands out from all the others because of the extent of “sunburn” and its relative faded green color.",Unhealthy,Other
-13586840.9456565,6032987.373914138,36.05373530224161,0.29332194322383504,15,114252,123956,1220674475639,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,PER,Perennial,Issaquah Creek,1521275,,S,Shorelines of the State,S1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,100000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,4626.36642926058,1221,98324124,Fri Oct 15 2021 15:25:43 GMT-0700 (PDT),2021-10-15,2021-10-15 22:25:43 UTC,Pacific Time (US & Canada),4192922,pwinterstein,,2021-10-15T22:46:15,2023-04-08T16:13:18,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/98324124,https://inaturalist-open-data.s3.amazonaws.com/photos/163674975/medium.jpg,NA,,,3,0,false,3,"Lake Sammamish State Park, Issaquah, WA, US",47.5538783333,-122.0530471667,4,,NA,NA,4,,open,false,,,Issaquah City Limits,King,Washington,United States,Washington,King,"Cypresses, Cedars, Junipers, and Allies",Cupressoideae,"Cypresses, Cedars, Junipers, and Allies",Plantae,1150915,Tree is dead,No,tree is dead,NA,0,0,"Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)",Large (too big to wrap arms around trunk),Rural,Inside a forest canopy,"Low - fairly natural, not much development",Seasonally flooded area,Not sure,Floodplain or valley bottom,No,This is the first time I have seen this tree,1,Yes,Close-up photo may show insect holes,Unhealthy,Tree is Dead
-13618964.529566072,6052477.393210307,1398.9542619431586,0,0,113794,123123,1223421476462,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,9031.454493571311,1222,98331457,Fri Oct 15 2021 15:49:56 GMT-0700 (PDT),2021-10-15,2021-10-15 22:49:56 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-10-16T00:18:22,2021-11-04T19:42:53,research,CC-BY-NC,https://www.inaturalist.org/observations/98331457,https://inaturalist-open-data.s3.amazonaws.com/photos/163689767/medium.jpg,NA,,,1,0,false,3,"N 76th St, Seattle, WA, US",47.6840666667,-122.3470383333,14,,NA,NA,14,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,No selection,Top of slope,No selection,No selection,,No Selection,,Healthy,Healthy
-13626954.66746492,6051958.969551793,357.89344179762645,0,0,113642,122937,1224115476714,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,831.286405431314,1229,98523302,2021-10-17 12:00:25,2021-10-17,2021-10-17 12:00:25 UTC,UTC,3194356,dominicmoceri,Dominic Moceri,2021-10-17T19:03:14,2022-07-12T03:09:08,research,,https://www.inaturalist.org/observations/98523302,https://static.inaturalist.org/photos/164050998/medium.jpeg,NA,,"Healthy, two tops, see second photo",1,0,false,2,"Lawton Park, Seattle, WA 98199, USA",47.6686497633,-122.4177722633,7,,NA,NA,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13626954.66746492,6051958.969551793,205.2661000175124,0,0,113642,122937,1224115476714,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,831.286405431314,1230,98526875,2021-10-17 12:23:15,2021-10-17,2021-10-17 12:23:15 UTC,UTC,3194356,dominicmoceri,Dominic Moceri,2021-10-17T19:31:15,2022-07-12T03:09:35,research,,https://www.inaturalist.org/observations/98526875,https://static.inaturalist.org/photos/164058489/medium.jpeg,NA,,Dead top.,1,0,false,2,"Lawton Park, Seattle, WA 98199, USA",47.6679374204,-122.4152882025,9,,NA,NA,9,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No selection,30-59% of the canopy is unhealthy,NA,0,NA,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Unhealthy,Dead Top
-13625203.351725712,6051340.714636441,283.8515023271591,1.5826783677496006,6,113685,123017,1224075476730,20,Inter lake,421,Lake/pond,LA,Lakes/ponds,1,Primary,CON,Continuous,PER,Perennial,,0,,S,Shorelines of the State,S3,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,1,Type 1,2003-08-07T07:00:00.000Z,24000,,,fpgroup,2005-03-01T08:00:00.000Z,2001,Lake-inter,5203.611786118399,1231,98534545,2021-10-17 13:25:13,2021-10-17,2021-10-17 20:25:13 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-10-17T20:36:19,2021-12-10T21:58:32,research,,https://www.inaturalist.org/observations/98534545,https://static.inaturalist.org/photos/164086491/medium.jpeg,NA,,Thinning top.,1,0,false,2,"Adams, Seattle, WA, USA",47.6676253863,-122.3959722742,12,,NA,NA,12,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,NA,0,NA,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Unhealthy,Thinning Canopy
-13624860.515810555,5979948.08416175,412.0239472973701,3.9887600027332306,193,132605,142729,1223911472365,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,Swam Creek,1508854,,F,Fish,F2,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,3,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,3,Type 3,1992-01-01T08:00:00.000Z,100000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,14158.5326814876,1232,98614339,Mon Oct 18 2021 08:56:27 GMT-0700 (PDT),2021-10-18,2021-10-18 15:56:27 UTC,Pacific Time (US & Canada),163214,pwimberger,,2021-10-18T15:59:59,2022-01-24T19:00:33,research,CC-BY-NC,https://www.inaturalist.org/observations/98614339,https://inaturalist-open-data.s3.amazonaws.com/photos/164225080/medium.jpg,NA,,,2,0,false,3,"E Fairbanks St, Tacoma, WA, US",47.2294129321,-122.3986816251,4,,NA,NA,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No,1-29% of the canopy is unhealthy,NA,0,25,Not sure,No selection,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),No,No selection,10,Yes,,Unhealthy,Dead Top
-13591905.328213302,6027323.152433607,53.012059907543886,0.1257954395193358,4,115021,124359,1220868475085,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,484.46322256892,1233,98672958,Mon Oct 18 2021 15:36:19 GMT-0700 (PDT),2021-10-18,2021-10-18 22:36:19 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-10-19T03:36:41,2021-12-10T21:58:28,research,CC-BY-NC,https://www.inaturalist.org/observations/98672958,https://inaturalist-open-data.s3.amazonaws.com/photos/164339501/medium.jpg,NA,,"Large, along trail near a boggy area",1,0,false,3,"Cougar Mountain Regional Wildland Park, Issaquah, WA, US",47.51925,-122.0981445,27,,NA,NA,27,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,4-6,20,Not sure,No selection,Very Large (would take many people to wrap arms around trunk),Rural,Inside a forest canopy,"Medium (moderately used trails, etc)",Other,Tree may have occassional access to water in summer (watered by someone),No selection,No selection,No selection,,No Selection,Near a boggy area,Healthy,Healthy
-13591735.644928867,6027277.951232912,248.17863316500205,0,0,115021,124359,1220868475085,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,484.46322256892,1234,98673164,Mon Oct 18 2021 15:16:09 GMT-0700 (PDT),2021-10-18,2021-10-18 22:16:09 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-10-19T03:40:24,2021-12-10T21:58:27,research,CC-BY-NC,https://www.inaturalist.org/observations/98673164,https://inaturalist-open-data.s3.amazonaws.com/photos/164339908/medium.jpg,NA,,Pair of healthy WRC near a boggy area,1,0,false,3,"Cougar Mountain Regional Wildland Park, Issaquah, WA, US",47.5196916667,-122.0933528333,15,,NA,NA,15,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,Large (too big to wrap arms around trunk),Rural,Inside a forest canopy,"Low - fairly natural, not much development",No Selection,Tree may have occassional access to water in summer (watered by someone),No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13591735.644928867,6027277.951232912,155.23788866559056,0,0,115021,124359,1220868475085,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N6,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,484.46322256892,1235,98673417,Mon Oct 18 2021 14:54:32 GMT-0700 (PDT),2021-10-18,2021-10-18 21:54:32 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-10-19T03:45:18,2021-12-10T21:58:26,research,CC-BY-NC,https://www.inaturalist.org/observations/98673417,https://inaturalist-open-data.s3.amazonaws.com/photos/164340452/medium.jpg,NA,,,1,0,false,3,"Cougar Mountain Regional Wildland Park, Issaquah, WA, US",47.5192716667,-122.0945888333,43,,NA,NA,43,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,2-3,20,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13597961.184357386,6256050.646203159,227.6961568088794,0.9562072599708116,31,27379,4699,1221513488809,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,PER,Perennial,Coal Creek,1517891,,F,Fish,F1,2017-05-18T07:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,100000,,MODEL,abyr490,2017-05-18T07:00:00.000Z,1001,Stream,4106.61199594898,1240,99258672,2021-10-24 13:05:30,2021-10-24,2021-10-24 20:05:30 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-10-24T20:14:56,2022-01-24T19:00:19,research,,https://www.inaturalist.org/observations/99258672,https://static.inaturalist.org/photos/165428349/medium.jpeg,NA,,Healthy,1,0,false,2,"Deming, WA 98244, USA",48.8908508677,-122.1511814743,20,,NA,NA,20,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13619717.513026763,5966738.862843725,233.62425641365562,0.10485601377330044,3,134531,144859,1223402472000,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,7355.15960293444,1241,99404535,Mon Oct 25 2021 12:48:20 GMT-0700 (PDT),2021-10-25,2021-10-25 19:48:20 UTC,Pacific Time (US & Canada),4916477,freakishlysoft,Deborah Reda,2021-10-25T23:57:30,2021-10-27T01:53:56,research,,https://www.inaturalist.org/observations/99404535,https://static.inaturalist.org/photos/165697349/medium.jpg,NA,,Severely declining Thuja plicata,1,0,false,3,"62nd Ave E, Puyallup, WA, US",47.1512666667,-122.3449633333,4,,NA,NA,4,,open,false,,,,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No,30-59% of the canopy is unhealthy,NA,Not sure,NA,Not sure,Other (please describe in Notes),Large (too big to wrap arms around trunk),Other,Other,Other,Upland or well drained,No selection,Other (please describe in Notes),No selection,No selection,20,No Selection,The tree is located at the edge of a gravel parking lot in a greenbelt.  Green belt slightly slopes.  Other Thuja plicata declining in the area.,Unhealthy,Dead Top
-13630000.522395229,6235129.959358899,490.81274045773006,0,0,10752,11481,1224580487548,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,7531.272807419531,1251,99646705,2021-10-28 11:50:33,2021-10-28,2021-10-28 11:50:33 UTC,UTC,3194356,dominicmoceri,Dominic Moceri,2021-10-28T18:52:28,2022-01-24T19:00:20,research,,https://www.inaturalist.org/observations/99646705,https://static.inaturalist.org/photos/166156249/medium.jpeg,NA,,"Healthy, multiple flagging in the area.
",1,0,false,2,"Woburn St at Barkley Village, Bellingham, WA 98226, USA",48.768507339,-122.4449675158,21,,NA,NA,21,,open,false,,,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13630000.522395229,6235129.959358899,471.36562367580376,0,0,10752,11481,1224580487548,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,7531.272807419531,1252,99647085,2021-10-28 11:55:02,2021-10-28,2021-10-28 18:55:02 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-10-28T18:59:04,2022-08-27T02:32:26,research,,https://www.inaturalist.org/observations/99647085,https://static.inaturalist.org/photos/166157196/medium.jpeg,NA,,Multiple dead next to healthy.,1,0,false,2,"Safeway Inc. DBA Haggen, 2900 Woburn St, Bellingham, WA 98226, USA",48.7688986957,-122.4437598512,21,,NA,NA,21,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,No selection,tree is dead,NA,2-3,50,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Unhealthy,Tree is Dead
-13627283.240920674,6238968.07950298,733.4336254896555,1.8315248471105836,78,9408,10243,1224264487972,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,Toad Creek,1512879,,F,Fish,F2,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,3,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,3,Type 3,1992-01-01T08:00:00.000Z,100000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,12376.1292220188,1253,99648706,2021-10-28 12:20:28,2021-10-28,2021-10-28 12:20:28 UTC,UTC,3194356,dominicmoceri,Dominic Moceri,2021-10-28T19:23:51,2022-12-31T03:42:18,research,,https://www.inaturalist.org/observations/99648706,https://static.inaturalist.org/photos/166160902/medium.jpeg,NA,,Multiple dead tops in the area.,1,0,false,2,"Barkley, Bellingham, WA 98226, USA",48.7826592078,-122.4218130112,8,,NA,NA,8,,open,false,,,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No selection,30-59% of the canopy is unhealthy,NA,4-6,50,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Unhealthy,Dead Top
