,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field.tree.canopy.symptoms,field.optional...did.the.tree.have.heat.damage,field.percent.canopy.affected....,field.dieback.percent,field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.,field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy,field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.,field.optional...what..other.factors..were.observed.,field.optional...tree.size,field.optional...site.type,field.optional...site.location.description,field.optional...site.area.disturbance.level,field.optional...site.hydrology,field.optional...access.to.water,field.optional...slope.position,field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.,field.optional...timing.of.symptoms.estimate,field.optional...estimated.time.spent.to.make.this.observation....of.minutes.,field.optional...can.we.follow.up.with.you.,field.notes,binary.tree.canopy.symptoms,reclassified.tree.canopy.symptoms,period-all-dist,period-all-nfeat-id,period-all-nfeat-period,period-eph-dist,period-eph-nfeat-id,period-eph-nfeat-period,period-int-dist,period-int-nfeat-id,period-int-nfeat-period,period-min-eph-dist,period-min-eph-nfeat-id,period-min-eph-nfeat-period,period-min-int-dist,period-min-int-nfeat-id,period-min-int-nfeat-period,period-per-dist,period-per-nfeat-id,period-per-nfeat-period,period-unk-dist,period-unk-nfeat-id,period-unk-nfeat-period
10,25981751,Tue May 28 2019 16:02:18 GMT-0700 (PDT),2019-05-28,2019-05-28 23:02:18 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-05-29 04:23:36 UTC,2021-11-16 21:23:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/25981751,https://inaturalist-open-data.s3.amazonaws.com/photos/40303205/medium.jpg,NA,,,0,0,false,3,"1594 Rowan St, Victoria, BC, CA",48.4574580791,-123.335596862,92,,NA,NA,92,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,,30-59% of the canopy is unhealthy,NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Unhealthy,Other,370.24588676097864,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown,73449.30900910034,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,38119.31972718266,line:161626650,Intermittent,2688.1147383185757,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,2688.1147383185757,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,2688.1147383185757,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,370.24588676097864,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown
11,26204238,Sat Jun 01 2019 10:43:08 GMT-0700 (PDT),2019-06-01,2019-06-01 17:43:08 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-06-01 20:57:27 UTC,2021-04-13 16:09:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26204238,https://inaturalist-open-data.s3.amazonaws.com/photos/40668160/medium.jpg,NA,,,2,0,false,3,"Mount Douglas Park, Victoria, BC, CA",48.4959589876,-123.3322602239,82,,NA,NA,82,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,78.09125209128985,line:{F9456B9D-7141-4ABB-AA77-EC7978B7631B},Unknown,70166.88031233715,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,42383.833075729715,line:161626650,Intermittent,78.30075284466656,line:{E02BB386-7499-43EA-AD22-AE1B2638C465},Perennial,78.30075284466656,line:{E02BB386-7499-43EA-AD22-AE1B2638C465},Perennial,78.30075284466656,line:{E02BB386-7499-43EA-AD22-AE1B2638C465},Perennial,78.09125209128985,line:{F9456B9D-7141-4ABB-AA77-EC7978B7631B},Unknown
12,26884358,Tue Jun 11 2019 20:14:12 GMT-0700 (PDT),2019-06-11,2019-06-12 03:14:12 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-06-12 21:40:08 UTC,2021-04-13 16:11:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26884358,https://inaturalist-open-data.s3.amazonaws.com/photos/41772488/medium.jpg,NA,,,1,0,false,3,"Mount Tolmie Park, Victoria, BC, CA",48.4566683189,-123.324836362,51,,NA,NA,51,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,701.4060205613627,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown,72983.59993769767,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,37997.441360869416,line:161626650,Intermittent,1889.7776766986995,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1889.7776766986995,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1889.7776766986995,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,701.4060205613627,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown
13,27216264,2019/06/16 10:47 AM HST,2019-06-16,2019-06-16 20:47:00 UTC,Hawaii,652298,giselle9,Giselle Blythe,2019-06-18 16:18:14 UTC,2021-09-06 17:53:39 UTC,research,CC0,https://www.inaturalist.org/observations/27216264,https://inaturalist-open-data.s3.amazonaws.com/photos/42322688/medium.jpeg,NA,,,1,0,false,NA,"Marrowstone, WA 98358, USA",48.0204805556,-122.6987,10,,NA,NA,10,,open,false,,,,Jefferson,Washington,United States,Washington,Jefferson,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,0,No,,,Rural,Forest edge,"None - natural forest, far from development","Wetland, lots of water",,Other (please describe in Notes),No,,60,Yes,This obs was just before construction started on new bridge and opening up isthmus channel for better tidal flow. Need to go back and recheck.,Healthy,Healthy,2.5006025943047545,line:{F9F73453-179B-4C65-B437-7121535D27B1},Perennial,102760.29007928158,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,862.3909866997298,line:155183406,Intermittent,2.5006025943047545,line:{F9F73453-179B-4C65-B437-7121535D27B1},Perennial,2.5006025943047545,line:{F9F73453-179B-4C65-B437-7121535D27B1},Perennial,2.5006025943047545,line:{F9F73453-179B-4C65-B437-7121535D27B1},Perennial,34433.834637875814,line:129071194,Unknown
15,28711929,Fri Jul 12 2019 18:58:10 GMT-0700 (PDT),2019-07-12,2019-07-13 01:58:10 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-07-13 03:40:30 UTC,2021-04-13 16:14:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28711929,https://inaturalist-open-data.s3.amazonaws.com/photos/44776198/medium.jpg,NA,,Another one turning red,1,0,false,3,"1600 Elm St, Victoria, BC, CA",48.4595301194,-123.3357877623,181,,NA,NA,181,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),,30-59% of the canopy is unhealthy,NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,More recent observation of this tree done this year. It's completely dead now.,Unhealthy,Dead Top,593.4939697928609,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown,73288.41421556316,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,38350.14351086528,line:161626650,Intermittent,2737.177929910976,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,2737.177929910976,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,2737.177929910976,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,593.4939697928609,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown
16,29603942,Fri Jul 26 2019 15:14:09 GMT-0700 (PDT),2019-07-26,2019-07-26 22:14:09 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-07-26 23:06:06 UTC,2021-04-13 16:16:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29603942,https://inaturalist-open-data.s3.amazonaws.com/photos/46210358/medium.jpg,NA,,,1,0,false,3,"Henderson Park, Victoria, BC, CA",48.4579203438,-123.3131297868,30,,NA,NA,30,,open,false,,,Oak Bay,Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,270.22748491056916,line:{8B957F79-1422-4691-B2FF-DF67DA9E7F7E},Unknown,72306.95105735504,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,37138.90252461834,line:{C266A99E-F86C-4CDC-90C1-A112501D3404},Intermittent,1071.2728215271673,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1071.2728215271673,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1071.2728215271673,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,270.22748491056916,line:{8B957F79-1422-4691-B2FF-DF67DA9E7F7E},Unknown
17,32015164,Mon Sep 02 2019 11:11:28 GMT-0700 (PDT),2019-09-02,2019-09-02 18:11:28 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-09-02 22:05:36 UTC,2021-05-07 23:16:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32015164,https://inaturalist-open-data.s3.amazonaws.com/photos/50170340/medium.jpg,NA,,Looks dried out and dying even though we had a wet summer. Surrounded by long needle pine trees. ,1,0,false,3,"Vancouver Island, Victoria, BC, CA",48.4377004757,-123.3262594284,32,,NA,NA,32,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',,60-99% of the canopy is unhealthy,NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,Surrounded by pines - different associations,Unhealthy,Other,1057.4390673631435,line:{4D9A64C2-79FE-42A9-BDE8-78A996152805},Unknown,74638.79722483772,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,35893.273340783555,line:161626650,Intermittent,1730.8774727686912,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1730.8774727686912,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1730.8774727686912,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,1057.4390673631435,line:{4D9A64C2-79FE-42A9-BDE8-78A996152805},Unknown
18,37020791,Fri Dec 27 2019 15:59:51 GMT-0800 (PST),2019-12-27,2019-12-27 23:59:51 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2019-12-28 04:39:01 UTC,2021-04-17 20:19:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37020791,https://inaturalist-open-data.s3.amazonaws.com/photos/58617936/medium.jpg,NA,,Sad cypresses with no fungi underneath,0,0,false,3,"Vancouver Island, Victoria, BC, CA",48.4522189778,-123.3339328835,22,,NA,NA,22,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',,30-59% of the canopy is unhealthy,NA,1,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Unhealthy,Other,25.558539742229986,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown,73799.59523200155,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,37531.14426971493,line:161626650,Intermittent,2549.3399060981424,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,2549.3399060981424,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,2549.3399060981424,line:{39753BD3-51B9-4804-9E3E-AF890090FBC1},Perennial,25.558539742229986,line:{322D1972-3B95-412B-BDAA-C2644B0DD1DB},Unknown
19,37281634,Sat Jan 04 2020 11:27:30 GMT-0800 (PST),2020-01-04,2020-01-04 19:27:30 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2020-01-04 23:02:42 UTC,2021-04-17 20:28:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37281634,https://inaturalist-open-data.s3.amazonaws.com/photos/59073753/medium.jpg,NA,,,1,0,false,3,"Frank Hobbs Elementary School, Victoria, BC, CA",48.4656098637,-123.3000747462,46,,NA,NA,46,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,572.4905480245739,line:{8B957F79-1422-4691-B2FF-DF67DA9E7F7E},Unknown,71029.36010680631,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,37746.85392120829,line:{C266A99E-F86C-4CDC-90C1-A112501D3404},Intermittent,852.9479733826385,line:{E02BB386-7499-43EA-AD22-AE1B2638C465},Perennial,852.9479733826385,line:{E02BB386-7499-43EA-AD22-AE1B2638C465},Perennial,852.9479733826385,line:{E02BB386-7499-43EA-AD22-AE1B2638C465},Perennial,572.4905480245739,line:{8B957F79-1422-4691-B2FF-DF67DA9E7F7E},Unknown
1,4601133,2016-11-19 9:14:24 AM PST,2016-11-19,2016-11-19 17:14:24 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2016-11-19 21:53:06 UTC,2021-03-15 02:34:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4601133,https://inaturalist-open-data.s3.amazonaws.com/photos/5562305/medium.jpeg,NA,,,1,0,false,2,"Pipers Creek Trail Seattle, WA 98177",47.7103004456,-122.3679733276,NA,,NA,NA,NA,,,false,gps,gps,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,Small (can wrap hands around trunk),,,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",,,,,,,,,Healthy,Healthy,4.1862831282830575,line:155184683,Perennial,78002.89458536041,line:{78F2C030-2230-4B7E-ADCA-D9DACDF13079},Ephemeral,24.465121250547107,line:155180063,Intermittent,4.1862831282830575,line:155184683,Perennial,4.1862831282830575,line:155184683,Perennial,4.1862831282830575,line:155184683,Perennial,32259.91762577364,line:b8ac4971-7ee7-4076-8183-236e2cb8e648,Unknown
21,49543580,2020-06-11 5:51:26 PM PDT,2020-06-11,2020-06-12 00:51:26 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2020-06-14 05:43:50 UTC,2022-10-14 17:52:29 UTC,research,,https://www.inaturalist.org/observations/49543580,https://static.inaturalist.org/photos/78652274/medium.jpeg,NA,,,1,0,false,2,"MT HOOD PRKDL, OR 97041, USA",45.4021694444,-121.5705472222,NA,,NA,NA,NA,,open,false,gps,gps,,Hood River,Oregon,United States,Oregon,Hood River,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",0,0,NA,Not sure,,,Rural,,"None - natural forest, far from development",,,,,,,,Redcedar growing around a Doug fir,Healthy,Healthy,29.52462260724737,line:150806934,Perennial,1993.7953189303953,line:{86AC007D-8B2E-47A7-9B83-CBFF4FED5347},Ephemeral,512.4315393254814,line:{2A5C38B5-DDF5-46C5-9DAD-14298CBDF217},Intermittent,29.52462260724737,line:150806934,Perennial,29.52462260724737,line:150806934,Perennial,29.52462260724737,line:150806934,Perennial,96171.051200286,line:164350328,Unknown
26,52964145,2020-05-31 5:21:45 PM PDT,2020-05-31,2020-06-01 00:21:45 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-07-13 18:15:30 UTC,2021-05-13 04:29:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52964145,https://inaturalist-open-data.s3.amazonaws.com/photos/84221685/medium.jpeg,NA,,dying T. plicata,1,0,false,2,"1959 North East Pacific Street Suite 318 Box 356370, Seattle, WA 98195, Seattle, WA 98195, USA",47.6509785313,-122.3072987795,14,,NA,NA,14,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,,Urban,Urban yard or open park grounds,,Upland or well drained,,Area is flat (e.g. field),,,,No Selection,,Unhealthy,Other,807.170893005306,line:148888001,Intermittent,70924.980972722,line:{78F2C030-2230-4B7E-ADCA-D9DACDF13079},Ephemeral,807.170893005306,line:148888001,Intermittent,807.170893005306,line:148888001,Intermittent,807.170893005306,line:148888001,Intermittent,5363.736017692552,line:166407627,Perennial,27825.592924784283,line:165399070,Unknown
30,53766205,Sat Jul 18 2020 19:54:06 GMT-0700 (PDT),2020-07-18,2020-07-19 02:54:06 UTC,Pacific Time (US & Canada),1494532,angelique_k,Angelique,2020-07-20 20:06:52 UTC,2021-04-18 02:23:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53766205,https://inaturalist-open-data.s3.amazonaws.com/photos/85525927/medium.jpg,NA,Western Redcedar Dieback Map,Note chlophylum at base,1,0,false,3,"Playfair Park, Victoria, BC, CA",48.4625312452,-123.3567977925,52,,NA,NA,52,,open,false,,,"Saanich, British Columbia",Capital,,Canada,British Columbia,Capital,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,111.46318698805047,line:{46F0563E-9EB7-4DC3-9106-4480EF71AD8C},Unknown,74098.59441666998,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,37714.96578277372,line:166774402,Intermittent,2805.181969957848,line:{4B40B979-CC37-4845-924D-2FADCBCC7D9D},Perennial,2805.181969957848,line:{4B40B979-CC37-4845-924D-2FADCBCC7D9D},Perennial,2805.181969957848,line:{4B40B979-CC37-4845-924D-2FADCBCC7D9D},Perennial,111.46318698805047,line:{46F0563E-9EB7-4DC3-9106-4480EF71AD8C},Unknown
32,57555960,2020/08/24 9:58 AM PDT,2020-08-24,2020-08-24 16:58:00 UTC,Pacific Time (US & Canada),1078020,northvandad,John Martin,2020-08-25 16:31:05 UTC,2021-01-10 05:56:36 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/57555960,https://inaturalist-open-data.s3.amazonaws.com/photos/91815383/medium.jpg,NA,,,1,0,false,NA,"Greater Vancouver, British Columbia, Canada",49.1847692967,-122.7737085567,NA,,NA,NA,NA,,open,false,,,,Greater Vancouver,,Canada,British Columbia,Greater Vancouver,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,,,,Urban yard or open park grounds,,,,,,,,,,Healthy,Healthy,164.30717166774252,line:552E9FD6-32D9-4F70-87FA-85BDA69B7D77,Unknown,27949.7753014091,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,6179.056233855908,polygon:D8F088E1-F8B4-4AD2-ABDF-4C39C2EB587B,Intermittent,6179.056233855908,polygon:D8F088E1-F8B4-4AD2-ABDF-4C39C2EB587B,Intermittent,6179.056233855908,polygon:D8F088E1-F8B4-4AD2-ABDF-4C39C2EB587B,Intermittent,12561.258376907834,line:627B0826-4214-452F-A3AF-2B280B24C792,Perennial,164.30717166774252,line:552E9FD6-32D9-4F70-87FA-85BDA69B7D77,Unknown
38,61398540,Sat Sep 26 2020 11:17:47 GMT-0700 (PDT),2020-09-26,2020-09-26 18:17:47 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2020-10-01 15:54:49 UTC,2021-05-13 04:03:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61398540,https://inaturalist-open-data.s3.amazonaws.com/photos/98246764/medium.jpg,NA,,Note that this tree is healthy. Classic thinning of older foliage.,1,0,false,3,"Seattle Children's Hospital, Seattle, WA, US",47.6614026155,-122.2832440962,27,,NA,NA,27,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,Not sure,No selection,,Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Lower slope,,,,,,Healthy,Healthy,278.2482149561445,line:148888058,Intermittent,69841.02307027277,line:{78F2C030-2230-4B7E-ADCA-D9DACDF13079},Ephemeral,278.2482149561445,line:148888058,Intermittent,278.2482149561445,line:148888058,Intermittent,278.2482149561445,line:148888058,Intermittent,3794.827398065247,line:148895649,Perennial,28901.23880975643,line:165399070,Unknown
